lsoa21cd,mean_delay,vehicle_count
E01005726,105.28,14
E01005726,105.45,14
E01005726,3.57,13
E01005727,106.02,14
E01005727,3.52,13
E01005727,105.98,14
E01005727,3.74,13
E01005727,105.92,14
E01005637,107.96,14
E01005634,3.75,13
E01005634,107.68,14
E01005632,3.48,13
E01005636,107.79,14
E01005636,2.33,13
E01005631,106.95,14
E01005631,1.12,12
E01005631,0.14,8
E01005599,107.34,14
E01005719,0.69,10
E01005719,106.57,14
E01005719,106.41,14
E01005719,0.67,11
E01005719,0.6,12
E01005740,113.5,13
E01005635,106.27,14
E01005635,1.06,12
E01005719,106.47,14
E01005719,0.73,12
E01005719,0.68,12
E01005719,106.69,14
E01006121,1.08,2
E01006121,1.14,5
E01006121,2.93,11
E01006121,114.56,13
E01004900,1.59,15
E01004838,124.97,12
E01004900,124.4,12
E01004849,1.23,15
E01004833,119.47,12
E01004833,2.16,7
E01004833,125.54,12
E01004833,0.95,13
E01004833,123.34,12
E01004833,1.23,10
E01004849,124.54,12
E01004849,125.2,12
E01004849,1.57,15
E01004850,126.08,12
E01004850,0.98,15
E01004850,1.66,15
E01004850,125.75,12
E01004838,1.3,15
E01004827,125.49,12
E01004827,1.63,15
E01004834,125.29,12
E01004834,1.86,15
E01004834,124.52,12
E01004838,2.07,15
E01004838,123.69,12
E01004838,1.06,15
E01004900,2.22,14
E01004900,1.47,15
E01004839,124.95,12
E01004838,1.29,15
E01004838,124.79,12
E01004892,123.15,12
E01004833,123.78,12
E01004833,2.76,11
E01004833,123.43,12
E01004833,2.38,9
E01004833,123.75,12
E01004833,1.36,8
E01004833,124.2,12
E01004892,2.43,13
E01004892,123.89,12
E01004892,2.86,13
E01004892,124.61,12
E01004892,2.53,13
E01004899,124.79,12
E01004899,2.04,13
E01004900,124.85,12
E01004833,1.22,14
E01004833,121.6,12
E01005659,121.86,12
E01004833,1.83,14
E01005664,112.49,13
E01005664,112.53,13
E01005660,2.76,14
E01005663,2.31,13
E01005718,1.17,13
E01005737,2.22,13
E01005737,1.47,14
E01005715,0.72,14
E01005715,-0.45,14
E01005718,-0.46,14
E01005718,2.07,14
E01005718,2.23,14
E01005663,112.76,13
E01005663,1.95,14
E01005660,113.09,13
E01005663,1.49,14
E01005660,113.17,13
E01005704,1.3,14
E01005659,113.16,13
E01005660,1.68,13
E01004833,2.32,14
E01005659,112.48,13
E01005659,2.64,14
E01005659,112.1,13
E01005659,2.47,14
E01005659,112.45,13
E01005664,112.56,13
E01005659,2.48,14
E01005659,2.53,14
E01005664,2.46,14
E01005664,112.36,13
E01005664,2.64,14
E01005660,112.65,13
E01005664,2.4,14
E01005704,112.57,13
E01005664,2.43,14
E01005660,112.66,13
E01005660,2.21,13
E01005704,1.91,13
E01005704,113.18,13
E01005704,112.62,13
E01005708,112.8,13
E01005718,112.93,13
E01005712,112.8,13
E01005714,113.46,13
E01005714,113.95,13
E01005715,113.88,13
E01005737,113.59,13
E01005737,114,13
E01005683,2.66,6
E01005683,3.01,6
E01005683,2.84,6
E01005624,0.18,5
E01005624,0.67,5
E01005624,1.01,5
E01005680,0.43,4
E01005680,1.99,4
E01005680,1.42,4
E01005680,2.48,4
E01033979,4.14,6
E01005682,-1.84,1
E01005682,-28.84,1
E01005680,2.14,5
E01005680,1.69,5
E01005680,2.76,4
E01005624,-0.18,5
E01005681,2.44,6
E01005681,3.04,6
E01005683,2.46,6
E01005683,3.04,6
E01005683,2.52,6
E01005680,2.88,6
E01033979,3.43,6
E01033979,3.73,6
E01033979,3.73,6
E01033979,4.36,6
E01033978,2.44,6
E01005699,3.24,5
E01005673,2.87,6
E01006351,1.11,6
E01006351,2.27,6
E01006351,2.68,4
E01006406,18.01,5
E01006369,19.64,3
E01006369,-24.02,2
E01006408,-4.77,5
E01006359,-6.37,4
E01006359,4.08,4
E01006349,-19.6,1
E01006355,12.08,5
E01006355,3.63,3
E01006355,14.22,4
E01006355,-8.9,3
E01006355,5.73,4
E01006355,9.01,4
E01006355,4.65,5
E01006349,20.89,3
E01006408,4.34,2
E01006408,18.9,6
E01006406,-4.96,3
E01006408,14.17,6
E01006408,-31.91,2
E01006405,23.39,6
E01006405,25.87,6
E01006405,-10.42,4
E01006349,-1.71,4
E01006349,32.18,5
E01006349,27.82,5
E01006349,-8.8,4
E01006349,19.93,3
E01006349,-42.38,1
E01006351,-0.83,4
E01006359,-4.38,4
E01006359,-1.43,5
E01006404,10.09,4
E01006404,0.03,4
E01006404,14.33,4
E01006404,0.56,5
E01006408,24.29,3
E01006349,-20.22,2
E01006359,1.71,3
E01006355,-6.49,3
E01006354,-7.66,4
E01006359,3.35,5
E01006359,5.18,6
E01006354,3.54,6
E01006350,0.91,4
E01004952,1.41,5
E01004952,3.65,5
E01005005,2.34,5
E01005005,1.72,4
E01005000,1.7,4
E01005000,2.44,5
E01004947,-0.96,4
E01004948,2.59,5
E01005004,-0.45,5
E01005010,0.29,4
E01005001,1.48,4
E01005008,0.06,5
E01005008,-1.22,4
E01005006,0.46,5
E01005010,1.28,4
E01005008,-0.07,5
E01005027,1.91,3
E01005027,-0.99,4
E01004948,2.9,5
E01004952,1.52,4
E01005006,1.7,5
E01005006,2.28,5
E01005006,1.14,4
E01005006,1.67,5
E01005006,-0.11,4
E01005006,1.02,5
E01005006,0.31,4
E01005006,1.28,5
E01005005,1.47,4
E01005002,3.06,5
E01005002,-0.39,5
E01005000,1.55,4
E01004995,0.69,5
E01005001,1.29,5
E01005000,1.09,4
E01005001,1.3,4
E01005001,1.89,5
E01005000,1.72,5
E01005000,-0.05,4
E01005002,0.22,5
E01005002,4.25,6
E01005004,4.47,6
E01005004,3.94,6
E01005004,-0.78,5
E01005004,4.5,6
E01005004,-1.1,5
E01005004,4.96,6
E01004996,-1.65,5
E01004997,4.31,6
E01004997,-1.14,5
E01004996,-1.6,5
E01004996,4.68,6
E01004996,2.67,5
E01004996,-1.46,5
E01005010,1.07,5
E01005010,1.28,5
E01005010,1.04,4
E01005010,1.06,5
E01005010,1.46,4
E01005010,1.99,4
E01005010,0.5,5
E01005010,1.64,4
E01005010,0.93,5
E01005013,-0.19,5
E01005013,0.28,5
E01005013,0.39,4
E01005010,0.59,5
E01005013,0.02,4
E01004948,-1.17,4
E01004947,3.04,5
E01004948,-0.5,4
E01004951,3.02,5
E01004951,-0.04,4
E01004951,2.48,5
E01004951,-0.63,4
E01004951,3.1,5
E01004951,1.95,5
E01004951,3.04,5
E01004952,1.97,5
E01004952,2.22,5
E01004952,2.64,5
E01004952,2.26,5
E01004952,3.1,5
E01004952,1,5
E01004949,1.89,5
E01004949,3.76,5
E01004952,1.95,5
E01004952,2.98,5
E01005009,1.54,3
E01005008,-0.45,5
E01005008,0.38,2
E01005009,0.64,5
E01005009,-0.51,4
E01004910,-1.49,5
E01004910,2.78,4
E01004906,-2.4,5
E01004906,2.54,3
E01004905,1.78,4
E01004906,2.12,3
E01004905,-0.63,5
E01004910,0.49,5
E01004903,0.95,5
E01004910,0.5,5
E01004910,0.94,5
E01004906,-2.72,5
E01004906,-2.26,5
E01004906,2.3,2
E01004906,2.32,2
E01004905,1.33,4
E01004910,0.9,3
E01004910,2.28,3
E01004910,1.74,4
E01004910,1.28,4
E01004906,1.66,3
E01004906,1.99,4
E01004905,1.96,4
E01004910,2.64,4
E01004910,1.62,5
E01004910,1.69,4
E01004910,0.68,5
E01004910,1.5,4
E01004910,0.05,5
E01004910,1.39,4
E01004910,-1.08,5
E01004910,0.95,4
E01004910,-0.61,5
E01004910,1.71,4
E01004910,0.21,5
E01004910,0.74,4
E01004910,-2.05,5
E01004905,-1.39,5
E01004910,1.32,4
E01004910,-0.09,5
E01004910,-0.53,4
E01004910,-4.6,5
E01004910,0.83,3
E01004910,3.42,5
E01004910,1.38,4
E01004910,0.33,5
E01004910,0.89,4
E01004910,-0.6,5
E01004906,-2.23,5
E01033658,1.6,9
E01033990,4.07,22
E01033658,-7.09,10
E01032909,-3.64,18
E01033990,-3.48,18
E01033989,4,22
E01005681,-0.21,31
E01005681,3.01,25
E01033991,0.22,28
E01033991,1.93,30
E01032906,3.63,26
E01032906,-3.21,26
E01033991,-1.57,28
E01033991,2.92,27
E01033991,-0.48,28
E01033991,3.3,30
E01005610,1.32,30
E01005610,1.32,27
E01005681,1.76,25
E01005680,3.36,26
E01005681,0.67,31
E01005681,3.15,26
E01005680,0.81,31
E01005628,2.7,28
E01005628,1.27,31
E01005680,1.17,31
E01005680,3.03,28
E01005680,3.45,28
E01005623,0.91,31
E01005622,0.75,31
E01005624,3.26,27
E01005624,0.74,31
E01005624,3.34,27
E01032909,2.54,22
E01033658,2.46,21
E01033664,1.38,2
E01004812,4.28,24
E01004908,4.3,25
E01004906,2.81,33
E01004814,3.85,25
E01004857,3.78,25
E01004905,2.76,33
E01004814,2.73,33
E01004908,4.55,25
E01004904,4.77,25
E01004904,5.15,25
E01004909,5.05,25
E01004909,5.05,25
E01004905,5.34,25
E01004905,5.08,24
E01004906,4.99,24
E01004906,3.7,25
E01004906,3.74,24
E01004855,3.43,25
E01004817,0.65,31
E01004848,4.05,19
E01004817,1.73,25
E01004908,3.25,33
E01004908,3.6,33
E01004904,2.86,33
E01004903,2.62,33
E01004903,2.49,33
E01004909,2.15,33
E01004905,2.1,33
E01004906,2.73,33
E01004857,3.03,33
E01004857,3.02,34
E01004857,3.07,33
E01004814,3.85,24
E01004857,2.71,33
E01004814,4.66,24
E01004812,2.37,33
E01004812,2.01,32
E01004812,4.66,24
E01004812,4.67,24
E01004812,1.61,32
E01004812,4.47,24
E01004812,1.51,32
E01004817,4.11,23
E01004817,1.16,32
E01004817,3.82,19
E01005677,3.43,26
E01005677,4.59,33
E01005676,4.12,33
E01005670,3.1,28
E01005677,3.01,26
E01005692,3.32,26
E01005676,3.94,26
E01005676,4.06,25
E01005699,3.38,27
E01005699,1.68,31
E01005699,3.88,27
E01005673,1.85,31
E01005673,4.01,27
E01005673,2.06,31
E01005673,3.41,27
E01005673,3.76,28
E01005671,1.89,31
E01005671,3.6,28
E01005671,1.8,31
E01005671,4.07,28
E01005671,2,31
E01005670,2.2,32
E01005670,4.07,27
E01005692,2.29,32
E01005692,3.39,27
E01005672,3.4,27
E01005672,4.01,32
E01005670,4.64,32
E01005677,4.88,32
E01005692,4.43,33
E01005676,3.6,33
E01004908,3.5,33
E01004848,4.14,4
E01005027,5.12,27
E01005027,2.71,16
E01005005,5.99,29
E01005005,4.22,24
E01004800,5.03,24
E01005000,5.37,29
E01005005,4.37,24
E01004947,1.81,26
E01004959,5.01,25
E01005024,5.72,21
E01005027,3.75,27
E01005027,5,25
E01005027,3.2,26
E01004948,5.91,30
E01004959,6.6,8
E01004959,4.02,19
E01005024,4.9,24
E01005024,3.63,19
E01005024,6.37,8
E01005024,5.79,18
E01005024,3.29,19
E01005005,5.39,29
E01005005,4.55,24
E01005005,5.82,28
E01005005,6.59,28
E01005005,3.23,24
E01005006,3.09,24
E01005006,6.76,28
E01005006,7.27,28
E01005006,2.44,24
E01005024,4.85,26
E01004959,4.65,26
E01004959,5.61,26
E01004959,8.7,8
E01004959,4.68,19
E01004959,8.24,8
E01004959,4.79,19
E01004959,7.76,8
E01004959,4.47,19
E01004948,1.38,26
E01004947,6.39,31
E01004948,0.93,27
E01004951,6.5,31
E01004951,1.29,26
E01004951,6.8,31
E01004951,0.98,26
E01004951,6.81,31
E01004951,1.25,25
E01004951,7.52,29
E01004952,1.38,25
E01004952,7.35,29
E01004952,1.56,25
E01004952,7.13,28
E01005006,1.89,25
E01005006,7.06,28
E01005006,2.42,24
E01005006,7.1,28
E01005485,3.88,19
E01005485,8.62,7
E01005485,4.89,17
E01005500,5.67,22
E01005482,5,12
E01005482,4.74,2
E01005482,6.79,10
E01005473,6.48,8
E01005473,4.09,17
E01005473,5.77,24
E01005485,6.82,8
E01005485,4.45,17
E01005484,5.11,22
E01005472,5.78,8
E01005472,1.94,18
E01005480,6.32,8
E01005480,1.93,18
E01005474,5.95,26
E01005474,6.03,8
E01005474,1.81,18
E01005474,5.65,26
E01005474,6.73,8
E01005474,1.67,18
E01005474,5.42,25
E01005481,6.38,8
E01005481,2.04,19
E01005481,6.48,23
E01005500,5.45,22
E01005500,7.53,8
E01005500,2.62,19
E01005500,7.15,8
E01005500,2.95,19
E01005500,4.65,22
E01005500,7.46,8
E01005500,3.1,19
E01005500,4.65,20
E01005500,4.03,20
E01005501,7.6,8
E01005501,2.94,19
E01005501,4.64,19
E01005501,8.15,8
E01005501,3.18,19
E01005504,7.69,8
E01005504,2.95,20
E01005472,5.06,26
E01005473,6.98,8
E01005473,3.19,17
E01005473,6.25,24
E01005473,6.62,24
E01005513,6.82,28
E01005509,7.52,8
E01005509,2.29,19
E01005501,5.57,27
E01005509,5.37,30
E01005509,7.57,8
E01005509,2.31,19
E01005509,5.52,29
E01005509,8.06,8
E01005509,2.1,20
E01005505,7.63,8
E01005505,1.69,20
E01005512,5.91,29
E01005512,8.19,8
E01005512,2.01,20
E01005512,6.14,29
E01005512,7.51,8
E01005512,1.86,20
E01005512,6.35,28
E01005512,7.88,8
E01005512,2.52,20
E01004957,5.74,27
E01004957,9.14,8
E01004957,4.72,20
E01005514,8.46,8
E01005514,3.6,20
E01005514,5.81,27
E01005514,6.05,27
E01005514,8.28,8
E01005514,3.68,20
E01005514,7.05,27
E01005514,7.75,8
E01005514,2.48,20
E01005509,6.52,15
E01005501,5.3,17
E01005482,1.64,1
E01004818,6.06,21
E01004817,3.33,30
E01004848,6.66,15
E01004818,5.55,19
E01004818,3.48,29
E01004818,5.78,21
E01004818,3.56,30
E01004798,4.74,30
E01004798,4.79,24
E01004796,4.5,29
E01004796,5.35,23
E01004793,4.03,30
E01004796,4.21,23
E01004796,5.14,23
E01004796,4.43,30
E01004796,5.6,23
E01004796,5.69,22
E01004796,4.23,30
E01004931,4.28,30
E01004931,5.82,22
E01004932,4.38,30
E01004932,5.89,22
E01004817,4.3,23
E01004817,3.52,4
E01004932,3.84,29
E01004932,3.83,29
E01033220,5.77,22
E01033658,1.31,19
E01033658,1.61,10
E01033990,2.17,16
E01033989,1.52,18
E01033989,2.88,24
E01005680,0.87,28
E01033991,2.59,23
E01033991,1.61,28
E01005681,2.22,21
E01033991,2.64,28
E01032906,1.64,19
E01033991,2.08,19
E01033991,2.25,28
E01033991,1.92,20
E01033991,2.71,28
E01005682,0.69,28
E01005610,2.14,24
E01005681,2.57,21
E01005657,2.06,21
E01005657,2.17,29
E01005680,2.12,29
E01005680,1.55,20
E01005628,1.89,21
E01005628,2.55,29
E01005680,2.64,29
E01005680,1.79,21
E01005680,2.35,22
E01005623,2.54,29
E01005622,2.61,29
E01005624,2.57,22
E01005624,2.56,30
E01005624,2.14,22
E01033658,5.8,3
E01033658,1.92,20
E01033658,3.24,13
E01033658,2.33,4
E01004812,3.66,18
E01004906,3.03,33
E01004814,4.02,20
E01004857,3.91,21
E01004902,2.52,32
E01004814,3.22,32
E01004906,3.83,22
E01004906,4,22
E01004855,3.7,22
E01004817,1.96,31
E01004848,3.82,15
E01004817,2.69,25
E01004817,1.54,2
E01004906,2.46,33
E01004857,3.19,33
E01004857,3.72,33
E01004902,4.43,22
E01004902,2.42,32
E01004902,4.39,22
E01004902,4.25,22
E01004902,4.47,22
E01005702,2.06,32
E01005702,2.02,32
E01004857,3.28,32
E01004814,4.11,21
E01004857,3.39,32
E01004814,4.73,20
E01004812,3.21,33
E01004812,3.33,32
E01004812,4.62,20
E01004812,4.64,19
E01004812,2.98,32
E01004812,3.91,18
E01004812,2.65,32
E01004817,3.69,19
E01004817,2.13,32
E01004817,3.45,16
E01005687,1.16,22
E01005691,1.4,22
E01005691,3.2,31
E01005712,1.87,19
E01005712,1.32,32
E01005711,1.31,32
E01033977,1.29,31
E01033976,1.45,31
E01005711,1.98,31
E01005711,2.35,31
E01033976,2.86,31
E01005691,3.5,31
E01005687,3.53,31
E01005687,2.97,31
E01005686,2.78,31
E01005707,2.18,32
E01005708,2.51,32
E01005708,2.98,32
E01033977,3.12,32
E01005712,3.4,32
E01005712,2.41,32
E01005686,2.09,22
E01005686,2.57,30
E01005686,2.3,30
E01005700,2.86,23
E01005672,2.49,30
E01005672,3.52,22
E01005701,2.09,30
E01005701,3.6,22
E01005674,3.43,22
E01005674,1.82,30
E01005701,2.19,30
E01005674,3.18,22
E01005701,2.44,30
E01005701,2.57,22
E01033977,2.83,23
E01005711,2.93,22
E01005711,2.66,22
E01033976,2.46,22
E01005711,2.41,22
E01005711,1.98,22
E01033976,1.55,22
E01005691,1.18,22
E01005693,1.22,22
E01005689,1.85,21
E01005686,1.79,21
E01005702,3.95,22
E01005702,3.53,22
E01005708,3.2,21
E01005712,2.43,21
E01005718,1.98,21
E01005718,1.76,21
E01006370,1.14,1
E01006370,0.96,1
E01006386,3.74,1
E01006392,3.8,1
E01006386,3.61,1
E01006306,2.31,1
E01006217,-3.16,1
E01006217,-0.14,1
E01006219,0.5,1
E01006215,0.53,1
E01006213,0.68,1
E01006213,1.38,1
E01006217,-0.59,1
E01006217,-0.18,1
E01006310,1.14,1
E01006309,1.23,1
E01006307,3.19,1
E01006308,1.53,1
E01006308,2.09,1
E01006307,2.7,1
E01006309,0.3,1
E01006309,1.87,1
E01006309,1.16,1
E01006217,3.95,1
E01006213,1.78,1
E01006218,0.28,1
E01006215,-0.53,1
E01006215,0.2,1
E01006217,2.14,1
E01006213,1.05,1
E01006213,-17.44,1
E01006213,-17.27,1
E01006269,-19.85,1
E01006269,-21.11,1
E01004848,-11.7,2
E01004831,2.31,5
E01004831,2.99,5
E01004848,3.55,3
E01004839,2.59,4
E01004877,0.29,4
E01004811,1.06,4
E01004846,0.88,4
E01004845,1.15,4
E01004842,2.23,4
E01004842,2.63,4
E01004920,2.86,4
E01004842,2.21,4
E01004920,2.1,3
E01004920,2.73,3
E01004835,1.51,4
E01004835,1.01,4
E01004837,0.82,4
E01004837,1.52,3
E01004837,0.99,3
E01004836,0.55,3
E01004839,2.7,3
E01004848,3.06,4
E01004836,1.05,3
E01004839,1.49,3
E01004835,3.31,3
E01033217,-2.51,4
E01033217,-2.53,4
E01033217,-1.88,4
E01004871,-1.04,4
E01004845,0.69,4
E01004845,1.08,4
E01004843,1.46,4
E01004842,1.69,4
E01004838,3.28,4
E01004838,2.58,4
E01004839,2.48,4
E01004877,1.41,4
E01004832,1.8,5
E01004832,2.52,4
E01004878,1.89,4
E01004848,-2.3,4
E01004836,-0.62,3
E01004815,1.55,4
E01004811,2.11,4
E01004848,2.58,4
E01004848,2.54,4
E01004846,0.6,4
E01004877,1.26,4
E01004833,2.42,5
E01004879,1.52,4
E01004877,0.96,4
E01004877,1.23,4
E01004839,2.75,4
E01033217,389.11,4
E01004831,241.82,6
E01004831,242.29,6
E01004848,239.91,6
E01004837,291.47,5
E01004838,241.52,6
E01004838,241.74,6
E01004846,1.92,5
E01004845,370.82,4
E01004843,370.56,4
E01004842,369.62,4
E01004842,294.35,5
E01004920,293.85,5
E01004842,293.7,5
E01004920,293.08,5
E01004920,366.89,4
E01004835,291.94,5
E01004837,291.08,5
E01004836,290.61,5
E01004839,241.98,6
E01004848,240.58,6
E01004836,291.72,5
E01004835,242.88,6
E01033217,298.99,5
E01033217,298.5,5
E01004871,372.63,4
E01004871,372.02,4
E01004871,372.38,4
E01004845,370.78,4
E01004845,371.23,4
E01004845,370.61,4
E01004843,369.82,4
E01004842,370.11,4
E01004838,242.28,6
E01004830,242.02,6
E01004878,2.83,5
E01004877,2.78,5
E01004877,2.38,5
E01004833,241.93,6
E01004832,241.6,6
E01004878,241.96,6
E01004836,290.68,5
E01004813,241.38,6
E01004811,241.33,6
E01004848,240.53,6
E01004848,240.73,6
E01004848,241.03,6
E01004847,2.1,5
E01004877,2.36,5
E01004877,2.67,5
E01004833,241.7,6
E01004877,2.31,5
E01004879,1.91,5
E01004839,242.15,6
E01005736,0.05,8
E01005736,0.62,8
E01005736,-0.01,9
E01005736,0.35,9
E01005736,0.46,8
E01005736,0.07,8
E01005736,-0.84,8
E01005734,0.15,8
E01005734,0.82,8
E01005734,-0.4,8
E01005734,-0.81,8
E01005734,1.38,8
E01005734,-0.23,7
E01005734,0.48,7
E01005737,-0.42,6
E01005734,0.64,7
E01005737,0.75,7
E01005737,0.52,6
E01005737,-0.76,4
E01005738,-0.34,4
E01005738,0.85,6
E01006121,-2.04,6
E01006121,2.21,4
E01006121,-3.49,6
E01006251,1.33,9
E01006385,0.2,8
E01006251,1.24,9
E01006246,1.41,9
E01006246,-0.42,8
E01006249,2.27,9
E01006249,-1.11,8
E01006380,0.39,9
E01006380,0.27,9
E01006380,0.78,8
E01006380,0.19,9
E01006380,0.42,8
E01006250,0.41,9
E01006385,-0.11,8
E01006385,0.76,9
E01006385,-0.24,8
E01006385,-0.16,8
E01006385,0.97,9
E01006385,1.22,9
E01006376,1.16,9
E01006376,0.15,8
E01006251,-0.08,8
E01006251,-0.62,8
E01006251,0.78,9
E01006246,-0.61,8
E01006246,-0.52,8
E01006246,1.98,9
E01006332,1.9,8
E01006332,2.13,8
E01006332,1.8,8
E01006249,-1.03,8
E01006249,2.04,9
E01006249,-1.38,8
E01006249,2.51,9
E01006246,2.35,9
E01006246,-0.68,8
E01006252,-0.82,8
E01006252,2.47,9
E01006246,-0.39,8
E01006246,2.28,9
E01006335,2.7,9
E01006335,-1.06,6
E01004848,1.88,13
E01033658,1.13,25
E01033658,2.88,6
E01033990,2.9,17
E01033989,0.96,25
E01033989,2.82,23
E01005680,0.05,29
E01033991,2.25,25
E01033991,1.07,29
E01005681,2.74,25
E01033991,2.39,28
E01032906,0.62,26
E01033991,1.25,25
E01033991,1.85,28
E01033991,1.54,26
E01033991,2.2,29
E01005682,0.02,29
E01005610,2.33,24
E01005681,2.96,24
E01005657,4.81,24
E01005657,1.44,29
E01005680,1.52,30
E01005680,4.65,23
E01005628,2.55,23
E01005628,1.69,30
E01005680,1.69,30
E01005680,3.07,23
E01005680,2.83,22
E01005623,1.52,30
E01005622,1.6,30
E01005624,4.1,22
E01005624,1.57,30
E01005624,2.33,21
E01033658,2.75,1
E01033658,7.43,2
E01033658,1.46,25
E01033658,2.16,18
E01033658,3.91,4
E01004848,3.91,13
E01004848,94.87,16
E01004848,2.99,13
E01004848,78.08,20
E01005665,70.65,21
E01005660,3.14,33
E01004861,70.98,21
E01005665,3.09,33
E01004861,71.1,21
E01004862,3.82,33
E01004861,70.74,21
E01004862,3.58,33
E01004861,70.42,21
E01004872,3.76,33
E01004858,3.5,32
E01004858,64.59,23
E01004862,3.89,33
E01004861,68.52,22
E01004873,3.79,33
E01004856,64.88,23
E01004880,3.71,33
E01004880,68.11,22
E01004816,68.23,22
E01004816,3.61,33
E01004815,2.65,33
E01004815,68.83,22
E01004880,3.46,33
E01004816,68.42,22
E01004880,3.9,33
E01004816,68.62,22
E01004848,73.12,21
E01004848,2.59,13
E01004817,2,23
E01004817,72.77,21
E01004817,69.1,22
E01004811,2.2,33
E01004811,68.98,22
E01004811,2.32,33
E01005687,4.98,22
E01005718,1.89,23
E01005718,2.28,32
E01005691,1.93,21
E01005691,2.38,31
E01005660,2.96,32
E01005660,1.81,20
E01005661,2.18,32
E01005709,2.17,32
E01005710,2.05,32
E01005718,2.05,32
E01005718,1.9,32
E01005663,2,31
E01005718,0.38,31
E01005712,2.52,21
E01005712,-0.13,31
E01005711,0,31
E01033977,0.08,31
E01033976,0.24,31
E01005711,0.87,31
E01005711,1.19,31
E01033976,1.97,31
E01005691,2.49,31
E01005687,2.22,30
E01005687,1.38,30
E01005686,1.55,30
E01005686,3.46,22
E01005686,1.33,30
E01005686,1.16,30
E01005700,3.76,23
E01005672,1.27,30
E01005672,3.4,23
E01005701,1.03,30
E01005701,3.52,23
E01005674,3.3,22
E01005674,1.08,31
E01005701,1.43,31
E01005674,3.59,23
E01005701,1.71,31
E01005701,2.51,22
E01005718,1.86,31
E01005661,2.26,32
E01005661,2.75,23
E01005661,3.1,23
E01005661,2.41,32
E01005663,2.3,32
E01005709,2.56,23
E01005709,2.32,32
E01005663,2.85,23
E01005709,2.07,32
E01005709,2.48,23
E01005660,3.1,32
E01005704,1.68,32
E01005704,3.25,17
E01005660,2.28,32
E01005659,3.69,17
E01005704,70.76,21
E01005660,2.93,32
E01005660,2.51,20
E01005709,2.61,23
E01005710,2.17,23
E01005718,2.5,23
E01005718,2.08,23
E01005704,1.73,23
E01005708,1.46,22
E01005718,1.68,22
E01033977,3.19,20
E01005711,3.34,20
E01005711,2.94,20
E01033976,6.86,21
E01005711,6.76,21
E01005711,2.31,20
E01033976,2.05,21
E01005691,5.24,22
E01005693,5.14,22
E01005689,5.42,22
E01005686,5.26,23
E01004780,2.64,2
E01004776,0.84,1
E01004783,2.01,1
E01004780,4.1,1
E01004776,0.49,1
E01004776,1.07,1
E01004776,0.8,1
E01004775,1.62,1
E01004778,1.6,2
E01004782,2.56,2
E01004780,2.43,2
E01004783,1.96,2
E01004783,0.37,2
E01004783,2.26,1
E01004783,1.52,1
E01004783,2.19,1
E01004783,1.74,1
E01004936,0.06,1
E01004936,0.41,1
E01004776,0.59,1
E01004776,0.47,1
E01004775,0,1
E01004775,0.66,1
E01004776,0.81,1
E01004776,0.62,1
E01006234,1.09,1
E01006236,1.13,1
E01006236,0.94,1
E01006236,0.76,1
E01006236,1.48,1
E01006236,1.71,1
E01006236,1.2,1
E01006234,1.71,1
E01006234,1.61,1
E01033999,0.8,5
E01032915,0.55,5
E01032915,1.02,6
E01032915,-0.2,6
E01032915,0.6,6
E01033993,1.01,6
E01033998,-0.01,6
E01032914,0.64,6
E01005654,0.28,4
E01005654,1.65,6
E01033998,0,6
E01033995,-0.9,6
E01033995,0.77,6
E01033996,-0.05,5
E01033998,1.1,6
E01033998,-0.78,5
E01032915,0.31,6
E01033998,0.51,6
E01033995,0.27,6
E01033995,-1.64,6
E01033996,-0.19,6
E01033991,0.04,6
E01033984,0.89,5
E01033984,0.75,6
E01033984,0.42,5
E01033984,0.04,5
E01033984,1.16,6
E01033999,-1.16,5
E01033997,1.42,5
E01033999,-0.93,5
E01032912,0.72,6
E01005667,2.43,5
E01005667,0.3,6
E01005667,2.92,5
E01033993,0.27,6
E01033993,3.06,5
E01033993,0.44,6
E01033993,1.73,5
E01005667,0.93,6
E01005667,0.48,6
E01006188,-0.12,3
E01006189,2.13,6
E01006189,2.16,6
E01006181,2.72,5
E01006181,2.47,4
E01006141,1.69,6
E01006141,0.89,3
E01006145,1.63,6
E01006187,1.33,6
E01006186,0.02,5
E01006187,0.48,5
E01006186,1.62,6
E01005601,-6.53,5
E01005599,-7.23,4
E01005599,9.59,3
E01005599,-5.49,4
E01005599,16.05,5
E01005632,-9.32,6
E01005632,15.02,6
E01005637,7.98,4
E01005637,-1.78,4
E01005637,6.46,2
E01005637,-4.04,2
E01005637,-5,6
E01005638,-3.94,6
E01005638,13.46,6
E01005638,-6.85,4
E01005601,11.61,6
E01005601,-7.74,6
E01005726,3.42,5
E01005727,2.73,5
E01005727,2.75,6
E01005727,4.67,5
E01005727,-2.58,6
E01005631,-10.82,4
E01005599,15.24,4
E01005725,4.04,5
E01005727,4.16,6
E01005631,-24.33,1
E01006379,3.33,12
E01005736,5.69,9
E01005736,2.96,12
E01005736,4.97,15
E01005736,1.97,12
E01005734,4.51,15
E01005734,5.06,15
E01005734,2.08,12
E01005734,1.76,12
E01005734,5.38,16
E01005734,1.97,11
E01005734,5.17,15
E01005737,3.77,7
E01005734,5.35,15
E01005737,5.6,11
E01005737,6.42,10
E01005737,6.84,4
E01005738,6.62,4
E01005738,6.21,10
E01006121,3.48,10
E01006121,12.16,2
E01006121,2.98,10
E01006269,1.11,1
E01006269,8.25,13
E01006280,4.51,13
